"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Latest time in ""Final Approval & Contract Execution (Government)""","hs_v2_latest_time_in_1251500311","number","The total time in seconds spent by the deal in the 'Final Approval & Contract Execution' stage, 'Government' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Prospecting (Sponsorships)""","hs_v2_latest_time_in_1287894955","number","The total time in seconds spent by the deal in the 'Prospecting' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""First Meeting (Sponsorships)""","hs_v2_latest_time_in_1287894956","number","The total time in seconds spent by the deal in the 'First Meeting' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Client Discussion / Identification (Sponsorships)""","hs_v2_latest_time_in_1287894957","number","The total time in seconds spent by the deal in the 'Client Discussion / Identification' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Data Dashboard Deep Dive (Sponsorships)""","hs_v2_latest_time_in_1287894958","number","The total time in seconds spent by the deal in the 'Data Dashboard Deep Dive' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Relationship Scoping (Sponsorships)""","hs_v2_latest_time_in_1287894959","number","The total time in seconds spent by the deal in the 'Relationship Scoping' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Set Client Meetings (Sponsorships)""","hs_v2_latest_time_in_1287894960","number","The total time in seconds spent by the deal in the 'Set Client Meetings' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closed Lost (Sponsorships)""","hs_v2_latest_time_in_1287894961","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Closed Won (Sponsorships)""","hs_v2_latest_time_in_1287894962","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Contract Sent (Sponsorships)""","hs_v2_latest_time_in_1287970824","number","The total time in seconds spent by the deal in the 'Contract Sent' stage, 'Sponsorships' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Not Interested (Old (inactive))""","hs_v2_latest_time_in_22661ebc_681a_476d_a44a_c667e3320359_1906295900","number","The total time in seconds spent by the deal in the 'Not Interested' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Lead (Old 2 (inactive))""","hs_v2_latest_time_in_41740915","number","The total time in seconds spent by the deal in the 'Lead' stage, 'Old 2 (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","1/16/24 7:18 AM CST","HubSpot Calculation"
"Latest time in ""Working Lead (Old 2 (inactive))""","hs_v2_latest_time_in_41740916","number","The total time in seconds spent by the deal in the 'Working Lead' stage, 'Old 2 (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.11%","7/30/25 2:12 PM CDT","HubSpot Calculation"
"Latest time in ""Wants postcards (Old (inactive))""","hs_v2_latest_time_in_5729c1e2_e23b_456a_8004_ba1f680ebc63_174389879","number","The total time in seconds spent by the deal in the 'Wants postcards' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Discovery (Ministry (inactive))""","hs_v2_latest_time_in_6105698","number","The total time in seconds spent by the deal in the 'Discovery' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","53.14%","9/9/25 12:29 PM CDT","Record Merge"
"Latest time in ""Negotiation (Ministry (inactive))""","hs_v2_latest_time_in_6105701","number","The total time in seconds spent by the deal in the 'Negotiation' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","12.57%","5/9/25 8:04 AM CDT","HubSpot Calculation"
"Latest time in ""Verbal Yes/Contract Sent (Ministry (inactive))""","hs_v2_latest_time_in_6105702","number","The total time in seconds spent by the deal in the 'Verbal Yes/Contract Sent' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","10.88%","5/9/25 8:04 AM CDT","HubSpot Calculation"
"Latest time in ""Closed won (Ministry (inactive))""","hs_v2_latest_time_in_6105703","number","The total time in seconds spent by the deal in the 'Closed won' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.13%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Latest time in ""Closed lost (Ministry (inactive))""","hs_v2_latest_time_in_6105704","number","The total time in seconds spent by the deal in the 'Closed lost' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.62%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Latest time in ""Stage (Old 2 (inactive))""","hs_v2_latest_time_in_660511","number","The total time in seconds spent by the deal in the 'Stage' stage, 'Old 2 (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","2/26/25 11:36 AM CST","HubSpot Calculation"
"Latest time in ""Contacted (Old (inactive))""","hs_v2_latest_time_in_6c84923b_4ada_4141_a132_3acb8f19ef27_1860999466","number","The total time in seconds spent by the deal in the 'Contacted' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/29/21 2:56 PM CDT","HubSpot Processing"
"Latest time in ""Box Sent (Old (inactive))""","hs_v2_latest_time_in_708fbb00_714c_4f03_8569_d8aef1b57345_1088365520","number","The total time in seconds spent by the deal in the 'Box Sent' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Demo (Ministry (inactive))""","hs_v2_latest_time_in_8350900","number","The total time in seconds spent by the deal in the 'Demo' stage, 'Ministry (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","32.22%","8/7/25 9:50 AM CDT","Record Merge"
"Latest time in ""Transferred Leads (Old (inactive))""","hs_v2_latest_time_in_945caa15_225a_4837_95d3_5324d0531a40_369309293","number","The total time in seconds spent by the deal in the 'Transferred Leads' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","7/30/21 1:06 PM CDT","HubSpot Processing"
"Latest time in ""Basket Dropped Off (Old (inactive))""","hs_v2_latest_time_in_d195df4e_ef2a_48c0_83a2_d4d1bbb154e4_134791292","number","The total time in seconds spent by the deal in the 'Basket Dropped Off' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Postcards sent (Old (inactive))""","hs_v2_latest_time_in_e98d6bfa_50c3_4a26_91ce_0d10b77d7b9f_1875140207","number","The total time in seconds spent by the deal in the 'Postcards sent' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Time in current stage","hs_v2_time_in_current_stage","datetime","The time this object has spent in the current pipeline stage","dealstages","false","","true","true","true","false","false","true","HubSpot","Report (1); Pipeline object tag (1); Properties v3 card (1)","100%","2/10/26 4:46 PM CST","HubSpot Calculation"
"Weighted open pipeline in company currency","hs_weighted_pipeline_in_company_currency","number","Sum in company currency of open deal amount, weighted by pipeline stage","hubspotmetrics","false","","true","true","true","false","false","true","HubSpot","Dataset (2); Properties v3 card (1)","93.94%","2/10/26 4:46 PM CST","HubSpot Calculation"
"Closed won count","hs_closed_won_count","number","This property is 1 if the deal is closed won, otherwise 0.","internal_/_ops","false","","true","true","true","false","false","true","HubSpot","Report (4); Dataset (2); Sales view (1); Properties v3 card (1)","100%","2/5/26 11:54 AM CST","HubSpot Calculation"
"Is Deal Closed?","hs_is_closed","bool","True if the deal was won or lost.","internal_/_ops","false","True (true); False (false)","true","true","true","false","false","true","HubSpot","Calculated property (2); Rollup property (2); Automation platform flow (1); Report (15); Dataset (1); Sales view (1); Pipeline object tag (2); Properties v3 card (1)","100%","2/10/26 4:46 PM CST","HubSpot Calculation"
"Is Closed (numeric)","hs_is_closed_count","number","This property is 1 if the deal is closed (""Closed Won"" or ""Closed Lost""), otherwise 0","internal_/_ops","false","","true","true","true","false","false","true","HubSpot","Automation platform flow (1); Sales view (2); Properties v3 card (1)","100%","2/10/26 4:46 PM CST","HubSpot Calculation"
"Is closed lost","hs_is_closed_lost","bool","True if the deal is in the closed lost state, false otherwise","internal_/_ops","false","True (true); False (false)","true","true","true","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (1); Report (2); Sales view (5); Properties v3 card (1); Crm container view (1)","100%","2/10/26 4:46 PM CST","HubSpot Calculation"
